TRANSACTION_ID,CLIENT_ID,PRODUCT_CODE,QUANTITY,UNIT_PRICE,TRANSACTION_DATE,STATUS
4318,106,bom-a100,32,50.04,2025-08-21 18:10:18.636326,
4319,105,BOM-C300,72,131.66,2025-06-29 18:10:18.636326,Finalizat
4320,102,BOM-C300,61,205.91,2025-08-31 18:10:18.636326,Finalizat
4321,110,BOM-C300,79,471.02,2025-11-03 18:10:18.636326,Finalizat
4322,109,bom-a100,-15,439.16,2025-06-04 18:10:18.636326,In Procesare
4323,106,BOM-C300,56,341.58,2025-12-28 18:10:18.636326,Finalizat
4324,110,bom-a100,54,43.24,2025-10-11 18:10:18.636326,Finalizat
4325,103,BOM-B200,29,41.3,2026-02-06 18:10:18.636326,Finalizat
4326,107,BOM-B200,27,161.1,2026-01-29 18:10:18.636326,
4327,105,Bom-B200,43,376.74,2025-11-02 18:10:18.636326,Finalizat
4328,106,BOM-B200,59,380.19,2026-01-30 18:10:18.636326,Finalizat
4329,109,BOM-B200,40,462.99,2025-08-10 18:10:18.636326,Finalizat
4330,104,BOM-B200,91,325.56,2026-03-28 18:10:18.636326,Finalizat
4331,109,BOM-B200,40,417.28,2025-04-20 18:10:18.636326,Anulat
4332,101,BOM-A100,27,279.71,2026-01-06 18:10:18.636326,Finalizat
4333,106,bom-a100,-15,340.62,2025-11-04 18:10:18.636326,Finalizat
4334,108,BOM-A100,33,162.17,2025-09-20 18:10:18.636326,Finalizat
4335,102,BOM-C300,76,341.95,2026-04-07 18:10:18.636326,Finalizat
4336,109,Bom-B200,22,345.63,2025-09-01 18:10:18.636326,
4337,110,BOM-C300,71,102.97,2026-02-23 18:10:18.636326,Finalizat
4338,107,BOM-C300,51,85.22,2025-10-26 18:10:18.636326,
4339,103,BOM-B200,27,28.65,2026-03-07 18:10:18.636326,Finalizat
4340,102,bom-a100,40,208.4,2025-09-27 18:10:18.636326,In Procesare
4341,107,BOM-C300,72,301.1,2025-09-11 18:10:18.636326,Finalizat
4342,109,BOM-A100,56,472.43,2025-11-20 18:10:18.636326,
4343,109,Bom-B200,46,306.09,2026-02-13 18:10:18.636326,Finalizat
4344,101,Bom-B200,58,206.86,2025-12-22 18:10:18.636326,Finalizat
4345,107,BOM-B200,69,329.03,2025-07-02 18:10:18.636326,In Procesare
4346,104,Bom-B200,65,447.69,2025-09-18 18:10:18.636326,In Procesare
4347,102,bom-a100,64,292.13,2025-07-05 18:10:18.636326,In Procesare
4348,110,BOM-B200,47,187.3,2025-12-27 18:10:18.636326,In Procesare
4349,105,bom-a100,93,248.57,2025-05-30 18:10:18.636326,Finalizat
4350,108,BOM-C300,39,29.32,2025-06-26 18:10:18.636326,Finalizat
4351,102,Bom-B200,-15,435.55,2026-01-10 18:10:18.636326,Finalizat
4352,103,BOM-C300,29,467.18,2025-12-26 18:10:18.636326,Finalizat
4353,107,BOM-B200,71,492.0,2025-07-31 18:10:18.636326,In Procesare
4354,107,bom-a100,59,439.62,2025-07-29 18:10:18.636326,Finalizat
4355,105,BOM-B200,59,428.82,2025-09-17 18:10:18.636326,Anulat
4356,108,BOM-B200,67,71.8,2026-04-12 18:10:18.636326,Finalizat
4357,104,bom-a100,62,22.04,2026-03-11 18:10:18.636326,Finalizat
4358,108,BOM-A100,25,74.85,2025-07-25 18:10:18.636326,Finalizat
4359,106,Bom-B200,50,245.98,2025-09-06 18:10:18.636326,Finalizat
4360,110,bom-a100,77,229.38,2025-06-07 18:10:18.636326,Finalizat
4361,110,BOM-B200,51,373.74,2025-10-08 18:10:18.636326,Finalizat
4362,109,BOM-C300,61,319.48,2026-02-05 18:10:18.636326,Finalizat
4363,108,BOM-C300,52,250.33,2025-08-27 18:10:18.636326,Finalizat
4364,103,BOM-C300,77,225.04,2025-11-11 18:10:18.636326,Finalizat
4365,109,Bom-B200,-15,94.33,2025-11-26 18:10:18.636326,Finalizat
4366,101,BOM-C300,85,479.92,2025-06-27 18:10:18.636326,Finalizat
4367,108,Bom-B200,41,451.84,2025-07-14 18:10:18.636326,Finalizat
4368,103,BOM-C300,51,219.91,2025-10-25 18:10:18.636326,
4369,107,Bom-B200,36,89.54,2026-01-24 18:10:18.636326,Finalizat
4370,107,Bom-B200,59,253.56,2025-08-12 18:10:18.636326,Finalizat
4371,107,BOM-C300,68,364.94,2025-09-03 18:10:18.636326,Finalizat
4372,108,Bom-B200,37,139.35,2025-06-12 18:10:18.636326,Finalizat
4373,102,bom-a100,76,491.22,2025-12-08 18:10:18.636326,Finalizat
4374,103,Bom-B200,69,376.32,2026-01-12 18:10:18.636326,In Procesare
4375,104,BOM-B200,70,253.6,2025-08-23 18:10:18.636326,Finalizat
4376,105,BOM-C300,60,265.49,2025-04-21 18:10:18.636326,
4377,107,Bom-B200,86,431.37,2025-06-02 18:10:18.636326,Finalizat
4378,102,BOM-B200,63,260.65,2026-04-16 18:10:18.636326,Finalizat
4379,102,BOM-B200,60,98.39,2025-10-19 18:10:18.636326,Finalizat
4380,109,Bom-B200,53,244.47,2025-05-14 18:10:18.636326,
4381,106,BOM-A100,40,125.49,2026-04-12 18:10:18.636326,
4382,106,BOM-C300,52,259.65,2025-05-18 18:10:18.636326,Finalizat
4383,109,bom-a100,70,241.12,2025-06-24 18:10:18.636326,Finalizat
4384,103,Bom-B200,30,230.64,2026-02-13 18:10:18.636326,Finalizat
4385,101,BOM-C300,50,381.67,2025-08-11 18:10:18.636326,Finalizat
4386,105,BOM-A100,50,251.46,2025-06-24 18:10:18.636326,
4387,105,BOM-B200,57,93.9,2025-08-12 18:10:18.636326,Finalizat
4388,105,BOM-B200,-15,328.69,2025-05-29 18:10:18.636326,Finalizat
4389,105,BOM-B200,66,161.7,2025-09-15 18:10:18.636326,Finalizat
4390,101,BOM-C300,63,112.1,2025-05-24 18:10:18.636326,Finalizat
4391,109,bom-a100,78,364.02,2026-02-08 18:10:18.636326,Finalizat
4392,105,BOM-C300,35,19.58,2025-05-10 18:10:18.636326,Finalizat
4393,104,BOM-A100,14,94.54,2026-04-12 18:10:18.636326,Finalizat
4394,107,Bom-B200,63,404.01,2025-10-29 18:10:18.636326,Finalizat
4395,105,bom-a100,67,148.39,2025-11-29 18:10:18.636326,Finalizat
4396,104,Bom-B200,35,162.18,2025-04-16 18:10:18.636326,Finalizat
4397,110,bom-a100,31,94.58,2025-08-28 18:10:18.636326,In Procesare
4398,105,Bom-B200,23,201.29,2025-05-08 18:10:18.636326,Finalizat
4399,110,Bom-B200,39,329.81,2026-03-02 18:10:18.636326,Finalizat
4400,105,Bom-B200,51,328.21,2026-01-11 18:10:18.636326,Finalizat
4401,107,BOM-A100,20,300.29,2025-10-01 18:10:18.636326,In Procesare
4402,103,BOM-C300,38,394.76,2025-05-12 18:10:18.636326,Anulat
4403,108,bom-a100,70,101.45,2026-02-20 18:10:18.636326,Finalizat
4404,103,bom-a100,63,319.95,2025-04-24 18:10:18.636326,Finalizat
4405,110,BOM-B200,52,203.79,2025-10-31 18:10:18.636326,Finalizat
4406,109,BOM-B200,44,393.04,2025-04-24 18:10:18.636326,Finalizat
4407,107,BOM-B200,55,383.4,2025-08-21 18:10:18.636326,Finalizat
4408,108,Bom-B200,30,185.47,2025-12-23 18:10:18.636326,Finalizat
4409,109,Bom-B200,63,194.08,2025-06-24 18:10:18.636326,Finalizat
4410,106,BOM-B200,-15,405.02,2026-03-30 18:10:18.636326,Finalizat
4411,105,BOM-A100,41,288.54,2025-05-15 18:10:18.636326,Finalizat
4412,107,bom-a100,57,343.34,2026-01-18 18:10:18.636326,In Procesare
4413,108,BOM-B200,29,403.32,2025-05-11 18:10:18.636326,Finalizat
4414,103,Bom-B200,82,427.86,2025-10-01 18:10:18.636326,Finalizat
4415,105,BOM-C300,43,445.52,2025-05-25 18:10:18.636326,In Procesare
4416,109,BOM-A100,68,265.61,2025-09-16 18:10:18.636326,Finalizat
4417,108,BOM-C300,53,238.53,2025-07-05 18:10:18.636326,In Procesare
4418,102,Bom-B200,87,117.97,2025-10-01 18:10:18.636326,Finalizat
4419,101,BOM-C300,43,122.74,2025-10-26 18:10:18.636326,Finalizat
4420,108,bom-a100,51,57.45,2025-08-04 18:10:18.636326,Finalizat
4421,107,Bom-B200,55,349.68,2025-11-26 18:10:18.636326,Finalizat
4422,107,BOM-C300,80,201.52,2025-08-02 18:10:18.636326,Finalizat
4423,102,BOM-A100,47,103.63,2026-02-04 18:10:18.636326,In Procesare
4424,107,BOM-B200,57,177.84,2025-12-01 18:10:18.636326,Finalizat
4425,109,BOM-B200,-15,437.46,2025-10-05 18:10:18.636326,Finalizat
4426,108,bom-a100,70,112.94,2025-05-14 18:10:18.636326,Finalizat
4427,103,BOM-A100,74,195.3,2026-02-26 18:10:18.636326,Anulat
4428,101,Bom-B200,10,463.94,2026-03-25 18:10:18.636326,
4429,108,BOM-C300,-15,65.57,2025-08-24 18:10:18.636326,Finalizat
4430,106,bom-a100,86,43.6,2025-06-28 18:10:18.636326,Finalizat
4431,106,BOM-A100,27,112.72,2025-09-04 18:10:18.636326,
4432,103,BOM-C300,82,425.14,2025-08-05 18:10:18.636326,Anulat
4433,101,BOM-A100,60,87.23,2026-01-18 18:10:18.636326,Finalizat
4434,107,BOM-C300,36,267.37,2025-06-30 18:10:18.636326,Finalizat
4435,102,Bom-B200,33,262.67,2026-02-07 18:10:18.636326,
4436,107,BOM-C300,80,131.59,2025-06-24 18:10:18.636326,Anulat
4437,104,BOM-A100,44,405.29,2026-03-01 18:10:18.636326,Finalizat
4438,105,BOM-B200,35,168.01,2025-11-02 18:10:18.636326,
4439,101,BOM-A100,58,165.64,2026-01-14 18:10:18.636326,Finalizat
4440,109,Bom-B200,50,390.45,2025-05-12 18:10:18.636326,Finalizat
4441,103,BOM-B200,72,35.3,2025-11-20 18:10:18.636326,Finalizat
4442,104,bom-a100,57,174.58,2025-09-25 18:10:18.636326,Anulat
4443,109,BOM-A100,30,81.98,2026-04-10 18:10:18.636326,
4444,107,BOM-A100,-15,425.38,2025-05-27 18:10:18.636326,Anulat
4445,110,BOM-C300,45,427.77,2026-02-04 18:10:18.636326,Anulat
4446,102,BOM-B200,50,450.0,2025-09-24 18:10:18.636326,Finalizat
4447,101,BOM-A100,43,499.97,2025-12-11 18:10:18.636326,Finalizat
4448,109,BOM-B200,56,188.61,2026-03-01 18:10:18.636326,In Procesare
4449,109,BOM-C300,50,320.53,2026-03-01 18:10:18.636326,Finalizat
4450,106,BOM-C300,68,390.08,2026-02-16 18:10:18.636326,
4451,104,BOM-A100,52,270.02,2025-05-05 18:10:18.636326,In Procesare
4452,106,Bom-B200,99,42.36,2025-10-20 18:10:18.636326,Finalizat
4453,105,bom-a100,61,469.89,2025-07-23 18:10:18.636326,Finalizat
4454,103,bom-a100,36,239.55,2025-10-28 18:10:18.636326,In Procesare
4455,109,BOM-B200,50,129.97,2025-04-28 18:10:18.636326,Finalizat
4456,109,BOM-C300,104,277.37,2026-01-28 18:10:18.636326,Finalizat
4457,108,BOM-B200,65,372.83,2026-04-11 18:10:18.636326,Finalizat
4458,110,bom-a100,38,321.52,2025-12-21 18:10:18.636326,Finalizat
4459,101,BOM-C300,38,106.77,2025-04-26 18:10:18.636326,Finalizat
4460,109,BOM-A100,26,101.4,2025-06-18 18:10:18.636326,Finalizat
4461,101,BOM-B200,26,17.89,2025-06-21 18:10:18.636326,Finalizat
4462,104,BOM-C300,25,485.71,2025-10-09 18:10:18.636326,Anulat
4463,108,BOM-B200,79,210.18,2025-06-21 18:10:18.636326,
4464,104,BOM-A100,73,418.72,2025-09-19 18:10:18.636326,Finalizat
4465,109,BOM-C300,55,345.18,2025-09-16 18:10:18.636326,Finalizat
4466,103,bom-a100,30,149.84,2025-07-11 18:10:18.636326,In Procesare
4467,110,BOM-C300,69,291.91,2026-01-17 18:10:18.636326,Anulat
4468,103,bom-a100,42,229.74,2025-09-20 18:10:18.636326,Finalizat
4469,110,BOM-A100,1,265.31,2026-04-06 18:10:18.636326,Finalizat
4470,107,bom-a100,27,127.05,2025-06-05 18:10:18.636326,Finalizat
4471,110,Bom-B200,95,223.0,2026-01-05 18:10:18.636326,Finalizat
4472,109,bom-a100,112,453.57,2025-10-28 18:10:18.636326,
4473,109,BOM-B200,40,137.16,2026-01-28 18:10:18.636326,Finalizat
4474,109,Bom-B200,34,158.99,2025-05-17 18:10:18.636326,Finalizat
4475,102,Bom-B200,-15,160.51,2025-12-29 18:10:18.636326,Finalizat
4476,102,BOM-A100,83,116.99,2025-08-27 18:10:18.636326,
4477,103,BOM-B200,31,257.99,2025-07-19 18:10:18.636326,Finalizat
4478,104,bom-a100,34,197.95,2025-12-31 18:10:18.636326,Finalizat
4479,105,Bom-B200,34,26.78,2025-10-18 18:10:18.636326,Finalizat
4480,106,BOM-A100,92,52.34,2026-04-12 18:10:18.636326,Finalizat
4481,109,BOM-B200,59,303.09,2025-09-22 18:10:18.636326,In Procesare
4482,106,Bom-B200,56,372.6,2026-01-15 18:10:18.636326,Finalizat
4483,104,BOM-C300,34,324.97,2026-02-22 18:10:18.636326,Finalizat
4484,105,bom-a100,112,91.18,2026-02-12 18:10:18.636326,Finalizat
4485,109,bom-a100,53,370.43,2025-09-08 18:10:18.636326,Finalizat
4486,102,BOM-B200,39,312.32,2025-06-08 18:10:18.636326,In Procesare
4487,103,BOM-C300,42,260.76,2026-02-25 18:10:18.636326,Anulat
4488,101,BOM-C300,44,189.1,2025-06-30 18:10:18.636326,Finalizat
4489,102,BOM-C300,78,406.08,2026-04-14 18:10:18.636326,Finalizat
4490,104,Bom-B200,31,447.65,2025-08-10 18:10:18.636326,Finalizat
4491,104,BOM-A100,83,295.74,2025-07-22 18:10:18.636326,Finalizat
4492,103,BOM-A100,57,441.61,2025-06-19 18:10:18.636326,Finalizat
4493,101,Bom-B200,56,326.89,2025-05-28 18:10:18.636326,Finalizat
4494,105,bom-a100,55,133.6,2025-07-23 18:10:18.636326,Finalizat
4495,103,Bom-B200,51,369.13,2026-01-03 18:10:18.636326,Finalizat
4496,102,BOM-C300,63,379.84,2025-09-22 18:10:18.636326,Finalizat
4497,107,BOM-B200,56,252.36,2026-01-03 18:10:18.636326,Finalizat
4498,108,BOM-B200,39,394.68,2026-03-24 18:10:18.636326,Finalizat
4499,105,BOM-B200,24,71.3,2026-04-12 18:10:18.636326,Finalizat
4500,105,BOM-C300,32,324.52,2025-12-30 18:10:18.636326,Finalizat
4501,109,BOM-C300,45,89.33,2025-12-21 18:10:18.636326,In Procesare
4502,104,BOM-B200,18,145.68,2026-02-26 18:10:18.636326,Finalizat
4503,103,Bom-B200,32,185.19,2025-06-26 18:10:18.636326,Finalizat
4504,107,BOM-B200,49,266.91,2026-02-11 18:10:18.636326,In Procesare
4505,109,BOM-C300,54,472.93,2026-02-16 18:10:18.636326,Finalizat
4506,104,BOM-B200,35,440.42,2025-04-22 18:10:18.636326,Finalizat
4507,107,Bom-B200,38,462.7,2026-01-27 18:10:18.636326,Finalizat
4508,105,BOM-B200,84,28.32,2025-11-22 18:10:18.636326,
4509,107,Bom-B200,37,356.34,2025-11-23 18:10:18.636326,Finalizat
4510,109,bom-a100,14,173.27,2025-05-29 18:10:18.636326,Finalizat
4511,109,BOM-B200,74,16.42,2025-09-12 18:10:18.636326,In Procesare
4512,105,BOM-A100,49,66.58,2025-10-05 18:10:18.636326,Finalizat
4513,105,bom-a100,60,179.04,2026-03-14 18:10:18.636326,Finalizat
4514,107,BOM-B200,-1,267.51,2026-03-22 18:10:18.636326,Finalizat
4515,106,BOM-A100,71,311.86,2025-11-01 18:10:18.636326,
4516,108,BOM-B200,59,155.12,2025-08-04 18:10:18.636326,Finalizat
4517,106,BOM-C300,31,365.17,2025-04-19 18:10:18.636326,Finalizat
4518,106,Bom-B200,21,122.31,2025-05-30 18:10:18.636326,Finalizat
4519,101,BOM-C300,83,98.76,2025-06-07 18:10:18.636326,Finalizat
4520,110,BOM-A100,63,418.91,2025-10-04 18:10:18.636326,Finalizat
4521,107,BOM-B200,72,271.52,2025-08-02 18:10:18.636326,Finalizat
4522,103,BOM-C300,80,145.65,2026-03-03 18:10:18.636326,Finalizat
4523,110,BOM-C300,53,326.87,2026-02-06 18:10:18.636326,Finalizat
4524,101,BOM-A100,54,331.9,2025-10-19 18:10:18.636326,Finalizat
4525,101,BOM-C300,32,85.17,2025-04-24 18:10:18.636326,Finalizat
4526,107,BOM-B200,90,200.18,2026-02-18 18:10:18.636326,Anulat
4527,104,BOM-A100,61,311.41,2025-06-19 18:10:18.636326,Finalizat
4528,101,BOM-C300,20,355.08,2025-06-15 18:10:18.636326,In Procesare
4529,105,BOM-B200,77,414.95,2026-02-15 18:10:18.636326,
4530,105,Bom-B200,29,448.74,2025-04-25 18:10:18.636326,Finalizat
4531,109,BOM-C300,26,418.27,2025-12-16 18:10:18.636326,Finalizat
4532,108,BOM-C300,34,336.26,2025-05-14 18:10:18.636326,Finalizat
4533,107,BOM-B200,54,287.66,2025-08-02 18:10:18.636326,Finalizat
4534,108,Bom-B200,40,21.05,2025-05-09 18:10:18.636326,Finalizat
4535,104,Bom-B200,31,123.45,2025-07-23 18:10:18.636326,Finalizat
4536,108,BOM-C300,41,297.19,2026-03-12 18:10:18.636326,In Procesare
4537,108,BOM-A100,28,178.41,2025-05-23 18:10:18.636326,Finalizat
4538,107,Bom-B200,45,334.01,2025-04-24 18:10:18.636326,Finalizat
4539,103,BOM-C300,70,240.42,2025-12-24 18:10:18.636326,Finalizat
4540,101,BOM-B200,25,309.28,2026-03-08 18:10:18.636326,Finalizat
4541,108,BOM-C300,61,302.04,2025-08-08 18:10:18.636326,Finalizat
4542,101,BOM-A100,77,420.37,2026-04-01 18:10:18.636326,Finalizat
4543,106,Bom-B200,41,138.63,2025-10-03 18:10:18.636326,
4544,109,Bom-B200,69,228.65,2025-07-08 18:10:18.636326,Finalizat
4545,104,bom-a100,35,203.37,2025-08-20 18:10:18.636326,Finalizat
4546,108,Bom-B200,62,386.17,2025-08-16 18:10:18.636326,Finalizat
4547,103,BOM-B200,45,152.74,2025-11-30 18:10:18.636326,Finalizat
4548,101,BOM-A100,20,429.85,2025-09-22 18:10:18.636326,Finalizat
4549,101,Bom-B200,43,274.41,2025-07-25 18:10:18.636326,Finalizat
4550,110,BOM-B200,67,498.21,2025-08-15 18:10:18.636326,In Procesare
4551,104,BOM-B200,32,436.71,2025-12-18 18:10:18.636326,Finalizat
4552,106,Bom-B200,37,274.21,2025-10-21 18:10:18.636326,Finalizat
4553,108,BOM-C300,47,19.53,2026-01-16 18:10:18.636326,Finalizat
4554,102,BOM-B200,67,449.2,2025-12-04 18:10:18.636326,Finalizat
4555,101,BOM-A100,35,50.26,2025-10-08 18:10:18.636326,In Procesare
4556,110,bom-a100,52,246.84,2026-02-06 18:10:18.636326,Finalizat
4557,107,Bom-B200,41,486.9,2026-03-01 18:10:18.636326,Finalizat
4558,107,Bom-B200,45,199.28,2025-11-19 18:10:18.636326,Finalizat
4559,101,BOM-B200,79,289.87,2025-09-11 18:10:18.636326,Anulat
4560,103,bom-a100,-15,480.34,2025-06-14 18:10:18.636326,Finalizat
4561,103,BOM-B200,63,361.1,2025-06-17 18:10:18.636326,Finalizat
4562,101,bom-a100,16,120.05,2025-10-03 18:10:18.636326,Finalizat
4563,102,BOM-C300,27,372.03,2025-06-30 18:10:18.636326,Finalizat
4564,106,Bom-B200,50,80.79,2025-07-22 18:10:18.636326,In Procesare
4565,103,BOM-C300,4,213.71,2025-11-16 18:10:18.636326,Finalizat
4566,106,Bom-B200,52,125.27,2026-04-05 18:10:18.636326,Finalizat
4567,102,BOM-C300,24,171.14,2026-03-22 18:10:18.636326,Finalizat
4568,104,Bom-B200,31,80.98,2025-07-18 18:10:18.636326,Finalizat
4569,107,BOM-A100,12,196.28,2026-03-15 18:10:18.636326,
4570,101,BOM-A100,52,51.6,2025-08-07 18:10:18.636326,In Procesare
4571,101,Bom-B200,83,219.44,2025-05-31 18:10:18.636326,Finalizat
4572,106,Bom-B200,54,133.16,2025-04-29 18:10:18.636326,Finalizat
4573,110,BOM-A100,25,121.99,2026-02-11 18:10:18.636326,Finalizat
4574,105,BOM-A100,40,163.58,2025-07-17 18:10:18.636326,Finalizat
4575,110,BOM-C300,34,11.13,2026-01-31 18:10:18.636326,Finalizat
4576,105,BOM-C300,60,225.07,2025-06-07 18:10:18.636326,Finalizat
4577,108,BOM-A100,20,78.69,2025-08-01 18:10:18.636326,Finalizat
4578,108,BOM-B200,42,327.11,2026-02-09 18:10:18.636326,In Procesare
4579,109,BOM-B200,52,445.18,2026-01-20 18:10:18.636326,Finalizat
4580,105,BOM-C300,47,448.92,2026-01-01 18:10:18.636326,Finalizat
4581,101,BOM-C300,15,268.29,2025-07-04 18:10:18.636326,In Procesare
4582,107,bom-a100,77,429.41,2025-11-13 18:10:18.636326,Finalizat
4583,105,BOM-A100,66,164.39,2025-08-09 18:10:18.636326,Finalizat
4584,109,Bom-B200,59,118.55,2025-04-23 18:10:18.636326,Anulat
4585,110,BOM-A100,17,188.7,2026-02-01 18:10:18.636326,Anulat
4586,107,BOM-C300,75,260.48,2025-09-10 18:10:18.636326,
4587,104,BOM-B200,49,329.17,2025-05-29 18:10:18.636326,Anulat
4588,105,BOM-B200,55,326.61,2025-12-02 18:10:18.636326,In Procesare
4589,109,BOM-C300,39,457.29,2025-06-22 18:10:18.636326,Finalizat
4590,103,bom-a100,46,59.35,2025-04-24 18:10:18.636326,Finalizat
4591,109,BOM-B200,19,293.37,2026-01-28 18:10:18.636326,Finalizat
4592,110,Bom-B200,58,42.51,2025-04-18 18:10:18.636326,Finalizat
4593,104,BOM-B200,81,143.42,2025-11-18 18:10:18.636326,Finalizat
4594,110,BOM-B200,-15,352.9,2025-08-09 18:10:18.636326,Finalizat
4595,103,BOM-B200,40,274.69,2025-06-04 18:10:18.636326,Finalizat
4596,106,BOM-A100,79,307.07,2025-07-22 18:10:18.636326,Finalizat
4597,107,BOM-A100,47,67.35,2026-04-04 18:10:18.636326,In Procesare
4598,102,BOM-A100,88,268.85,2025-08-14 18:10:18.636326,
4599,105,bom-a100,23,468.84,2026-02-08 18:10:18.636326,Finalizat
4600,101,BOM-B200,72,177.54,2026-02-02 18:10:18.636326,In Procesare
4601,106,bom-a100,53,295.56,2026-04-16 18:10:18.636326,Finalizat
4602,106,BOM-C300,25,439.12,2026-03-27 18:10:18.636326,Finalizat
4603,106,bom-a100,72,332.68,2026-01-04 18:10:18.636326,Finalizat
4604,105,BOM-C300,49,286.82,2025-05-31 18:10:18.636326,Finalizat
4605,108,bom-a100,64,273.09,2025-07-10 18:10:18.636326,Anulat
4606,107,BOM-A100,37,94.63,2025-11-18 18:10:18.636326,Finalizat
4607,105,BOM-B200,34,496.97,2025-04-17 18:10:18.636326,Finalizat
4608,103,BOM-A100,67,201.56,2025-08-20 18:10:18.636326,Finalizat
4609,104,Bom-B200,18,305.57,2026-02-25 18:10:18.636326,Finalizat
4610,101,Bom-B200,75,237.53,2025-11-09 18:10:18.636326,In Procesare
4611,102,BOM-B200,46,76.71,2025-10-27 18:10:18.636326,Finalizat
4612,105,Bom-B200,65,353.95,2025-09-04 18:10:18.636326,Anulat
4613,101,BOM-A100,44,455.79,2025-08-08 18:10:18.636326,Finalizat
4614,107,BOM-A100,52,183.63,2025-08-16 18:10:18.636326,Finalizat
4615,109,BOM-A100,42,26.32,2025-09-05 18:10:18.636326,Finalizat
4616,104,BOM-B200,73,305.92,2025-09-15 18:10:18.636326,Finalizat
4617,109,BOM-B200,30,23.93,2025-08-05 18:10:18.636326,Finalizat
4618,103,Bom-B200,56,486.89,2025-10-21 18:10:18.636326,Finalizat
4619,105,Bom-B200,65,353.97,2025-08-27 18:10:18.636326,Finalizat
4620,110,BOM-A100,49,356.53,2025-10-14 18:10:18.636326,
4621,102,BOM-A100,81,112.15,2025-09-27 18:10:18.636326,Finalizat
4622,109,BOM-B200,96,63.41,2025-10-16 18:10:18.636326,
4623,107,BOM-C300,24,256.37,2025-11-09 18:10:18.636326,Finalizat
4624,105,bom-a100,23,487.71,2026-04-01 18:10:18.636326,Finalizat
4625,109,BOM-C300,26,173.8,2025-06-24 18:10:18.636326,Finalizat
4626,102,BOM-B200,-15,140.89,2026-01-10 18:10:18.636326,Finalizat
4627,101,BOM-A100,31,207.07,2025-09-26 18:10:18.636326,In Procesare
4628,105,BOM-C300,73,297.84,2025-06-03 18:10:18.636326,Anulat
4629,101,BOM-B200,59,478.51,2025-05-31 18:10:18.636326,Finalizat
4630,107,Bom-B200,57,493.4,2025-10-13 18:10:18.636326,In Procesare
4631,106,bom-a100,58,460.0,2025-12-31 18:10:18.636326,Finalizat
4632,105,Bom-B200,6,461.05,2025-12-12 18:10:18.636326,Finalizat
4633,110,BOM-B200,88,262.44,2025-09-15 18:10:18.636326,Finalizat
4634,109,Bom-B200,35,115.6,2025-10-27 18:10:18.636326,In Procesare
4635,106,bom-a100,64,393.07,2025-05-20 18:10:18.636326,In Procesare
4636,110,BOM-B200,-15,101.03,2026-01-15 18:10:18.636326,Finalizat
4637,106,BOM-B200,28,369.24,2026-01-08 18:10:18.636326,Finalizat
4638,108,bom-a100,22,38.39,2026-02-24 18:10:18.636326,In Procesare
4639,104,Bom-B200,53,343.43,2025-05-16 18:10:18.636326,Finalizat
4640,103,bom-a100,28,302.89,2025-12-16 18:10:18.636326,Finalizat
4641,104,bom-a100,36,100.53,2025-10-03 18:10:18.636326,Finalizat
4642,101,BOM-A100,-15,483.4,2025-09-16 18:10:18.636326,In Procesare
4643,108,bom-a100,70,52.88,2025-10-26 18:10:18.636326,Finalizat
4644,108,Bom-B200,59,412.1,2025-08-03 18:10:18.636326,In Procesare
4645,107,BOM-A100,62,153.07,2026-01-17 18:10:18.636326,Finalizat
4646,101,Bom-B200,50,444.03,2025-08-24 18:10:18.636326,Finalizat
4647,108,BOM-A100,57,374.17,2026-03-12 18:10:18.636326,Finalizat
4648,102,BOM-C300,43,191.49,2026-01-11 18:10:18.636326,Finalizat
4649,101,BOM-C300,70,76.32,2025-05-19 18:10:18.636326,In Procesare
4650,105,BOM-C300,51,16.66,2025-08-06 18:10:18.636326,Finalizat
4651,103,bom-a100,45,303.0,2025-06-19 18:10:18.636326,Finalizat
4652,103,BOM-A100,71,358.58,2026-03-07 18:10:18.636326,Finalizat
4653,103,bom-a100,78,250.76,2025-08-04 18:10:18.636326,Finalizat
4654,104,bom-a100,32,408.03,2026-02-08 18:10:18.636326,
4655,105,bom-a100,-15,25.4,2026-04-12 18:10:18.636326,Finalizat
4656,107,BOM-B200,50,347.5,2025-04-26 18:10:18.636326,Finalizat
4657,107,BOM-C300,36,363.2,2025-11-16 18:10:18.636326,Anulat
4658,107,BOM-A100,84,473.88,2025-07-16 18:10:18.636326,Finalizat
4659,109,BOM-B200,35,65.0,2026-01-19 18:10:18.636326,Finalizat
4660,102,bom-a100,106,242.42,2026-02-04 18:10:18.636326,Finalizat
4661,106,BOM-B200,31,339.72,2026-03-05 18:10:18.636326,Finalizat
4662,109,bom-a100,20,449.32,2026-01-06 18:10:18.636326,Finalizat
4663,103,bom-a100,-15,346.45,2025-05-17 18:10:18.636326,In Procesare
4664,110,Bom-B200,57,291.2,2025-04-27 18:10:18.636326,Finalizat
